,Year,Tm,Player,Age,Games,MP,PER ,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%
2765,2016,TOR,DeMarre Carroll,29,6,214,9.1,0.439,0.355,0.25,5.3,9.7,7.5,7.8,1.9,0.4,11.5
2766,2016,POR,Mason Plumlee,25,8,214,17.2,0.578,0.0,0.5710000000000001,8.7,22.4,15.7,15.0,2.1,2.5,22.2
2767,2016,POR,Meyers Leonard,23,8,213,9.9,0.508,0.469,0.141,2.6,15.0,8.9,8.8,0.5,1.8,10.5
2768,2016,MIA,Goran Dragic,29,7,211,13.5,0.557,0.27,0.222,2.2,7.5,5.0,21.9,1.2,1.1,18.8
2769,2016,DEN,Emmanuel Mudiay,19,7,211,8.2,0.42200000000000004,0.287,0.27699999999999997,2.5,12.4,7.5,30.3,1.9,2.3,24.4
2770,2016,WAS,John Wall,25,6,209,20.7,0.519,0.298,0.40399999999999997,3.2,7.5,5.3,43.4,3.4,4.7,21.3
2771,2016,LAC,J.J. Redick,31,7,209,16.9,0.665,0.45799999999999996,0.292,1.1,2.3,1.8,10.0,0.9,0.3,11.0
2772,2016,MIA,Hassan Whiteside,26,7,208,26.0,0.648,0.0,0.23600000000000002,8.3,31.1,20.2,2.7,1.2,10.7,18.5
2773,2016,WAS,Bradley Beal,22,6,208,18.0,0.5870000000000001,0.318,0.187,4.8,10.7,7.8,13.8,1.4,0.7,15.4
2774,2016,ATL,Dennis Schroder,22,9,208,17.3,0.537,0.327,0.102,1.7,7.8,4.8,27.1,2.4,0.0,14.2
2775,2016,CHI,Nikola Mirotic,24,8,207,14.1,0.5589999999999999,0.585,0.354,3.7,19.5,12.0,4.7,1.9,1.0,18.1
2776,2016,SAC,Kosta Koufos,26,8,206,16.4,0.5870000000000001,0.0,0.07,13.5,18.6,15.9,2.9,1.4,4.4,10.6
2777,2016,SAS,LaMarcus Aldridge,30,7,206,17.9,0.512,0.043,0.28300000000000003,9.0,24.1,17.3,10.4,0.5,1.8,11.2
2778,2016,MIA,Dwyane Wade,34,7,205,22.7,0.527,0.138,0.33899999999999997,2.8,7.2,5.1,26.7,2.0,1.9,11.3
2779,2016,WAS,Otto Porter,22,6,204,15.6,0.637,0.36200000000000004,0.19,3.3,11.5,7.4,12.0,1.6,0.7,11.3
2780,2016,UTA,Gordon Hayward,25,6,202,14.1,0.518,0.28600000000000003,0.377,1.6,10.5,6.0,12.9,1.0,0.9,11.8
2781,2016,PHI,T.J. McConnell,23,7,202,14.7,0.488,0.225,0.0,3.1,15.0,8.9,42.6,2.5,1.8,29.8
2782,2016,UTA,Rudy Gobert,23,6,201,16.0,0.48100000000000004,0.0,0.513,12.0,29.9,20.9,7.0,0.8,9.5,21.4
2783,2016,PHI,Hollis Thompson,24,7,201,7.1,0.46799999999999997,0.5710000000000001,0.196,3.7,14.0,8.7,11.4,0.5,0.4,15.3
2784,2016,TOR,Jonas Valanciunas,23,7,198,22.7,0.653,0.0,0.47,10.3,29.1,19.8,2.9,0.8,2.1,12.1
2785,2016,CHO,Nicolas Batum,27,6,197,15.1,0.519,0.444,0.33299999999999996,4.8,18.5,11.4,19.8,2.0,1.3,19.9
2786,2016,PHO,Tyson Chandler,33,7,196,13.9,0.557,0.03,0.758,11.4,29.5,20.2,2.9,1.4,1.6,17.0
2787,2016,MIA,Justise Winslow,19,7,196,8.8,0.514,0.261,0.13,4.1,14.6,9.6,7.0,1.0,0.4,15.6
2788,2016,NYK,Langston Galloway,24,7,195,19.3,0.647,0.48100000000000004,0.426,3.7,15.8,9.6,11.5,1.8,0.4,4.5
2789,2016,SAS,Danny Green,28,7,195,7.5,0.391,0.593,0.14800000000000002,3.8,12.5,8.6,10.6,1.8,2.3,16.1
2790,2016,DEN,Kenneth Faried,26,7,194,22.0,0.606,0.0,0.36200000000000004,13.2,24.7,19.0,7.6,0.8,2.5,13.0
2791,2016,LAC,Chris Paul,30,6,194,19.6,0.552,0.289,0.408,0.6,11.6,6.5,37.1,2.2,0.0,16.7
2792,2016,MIA,Luol Deng,30,7,194,11.4,0.486,0.349,0.175,5.4,10.4,8.0,5.7,1.1,1.2,8.1
2793,2016,PHI,Nerlens Noel,21,6,194,13.4,0.442,0.0,0.19699999999999998,10.3,22.6,16.3,8.6,2.6,4.1,18.7
2794,2016,PHO,Markieff Morris,26,7,194,10.0,0.41600000000000004,0.207,0.162,5.8,14.9,10.2,8.8,1.2,1.7,10.5
2795,2016,SAS,Tim Duncan,39,7,193,17.5,0.595,0.019,0.519,8.3,28.3,19.3,15.2,0.8,2.3,21.0
2796,2016,MIN,Andrew Wiggins,20,6,193,14.0,0.479,0.15,0.364,6.5,6.5,6.5,10.0,0.8,1.2,10.8
2797,2016,SAC,Omri Casspi,27,8,192,15.7,0.613,0.302,0.28600000000000003,4.3,23.0,13.1,8.0,2.2,0.0,16.5
2798,2016,PHI,Nik Stauskas,22,6,192,11.3,0.493,0.6709999999999999,0.192,0.5,14.0,7.1,14.6,1.3,0.4,12.2
2799,2016,CHO,Marvin Williams,29,6,191,16.7,0.594,0.491,0.091,4.9,26.2,15.1,9.7,0.3,2.2,9.5
2800,2016,CHI,Tony Snell,24,8,191,9.6,0.5579999999999999,0.519,0.154,0.6,15.1,8.2,6.3,0.5,1.1,11.2
2801,2016,BRK,Jarrett Jack,32,6,191,11.0,0.433,0.205,0.133,1.7,16.8,8.7,34.4,0.5,0.4,17.0
2802,2016,NOP,Ryan Anderson,27,6,189,16.1,0.525,0.42200000000000004,0.18100000000000002,5.4,19.0,11.7,6.0,1.3,2.1,9.1
2803,2016,LAL,Jordan Clarkson,23,6,187,17.2,0.578,0.278,0.19,2.2,6.5,4.2,12.2,1.5,1.2,10.5
2804,2016,CHO,Kemba Walker,25,6,186,23.1,0.5670000000000001,0.26899999999999996,0.37200000000000005,2.3,9.2,5.6,28.8,2.1,1.3,10.8
2805,2016,NYK,Robin Lopez,27,7,186,14.1,0.5479999999999999,0.0,0.154,8.3,13.6,10.9,13.1,0.3,2.8,19.7
2806,2016,CLE,Matthew Dellavedova,25,7,185,15.0,0.522,0.353,0.11800000000000001,3.6,9.0,6.4,33.1,1.4,0.0,17.0
2807,2016,MIN,Ricky Rubio,25,6,185,21.9,0.523,0.16399999999999998,0.508,1.2,13.5,7.7,47.8,3.7,0.0,13.9
2808,2016,PHI,Isaiah Canaan,24,7,184,13.8,0.55,0.6559999999999999,0.344,1.1,11.6,6.2,11.2,1.6,0.8,12.0
2809,2016,MEM,Jeff Green,29,8,184,6.2,0.439,0.311,0.23,1.7,13.3,7.1,12.0,0.8,1.0,14.1
2810,2016,SAC,Darren Collison,28,6,184,16.5,0.545,0.247,0.299,1.1,3.2,2.1,26.5,1.3,0.0,12.1
2811,2016,SAS,Tony Parker,33,7,183,13.0,0.575,0.032,0.20600000000000002,0.7,6.6,4.0,18.7,0.8,0.0,17.9
2812,2016,OKC,Dion Waiters,24,7,182,11.8,0.5379999999999999,0.28,0.26,3.8,12.3,8.2,9.5,1.9,0.8,13.9
2813,2016,POR,Maurice Harkless,22,8,179,14.4,0.58,0.34700000000000003,0.245,9.2,13.7,11.5,7.4,0.8,2.2,16.9
2814,2016,MEM,Tony Allen,34,8,179,10.3,0.401,0.11800000000000001,0.11800000000000001,8.5,15.0,11.5,8.4,4.0,1.5,11.5
2815,2016,MIL,Greivis Vasquez,29,7,179,6.0,0.33899999999999997,0.491,0.316,2.0,10.9,6.5,29.4,1.4,0.0,15.6
2816,2016,BRK,Bojan Bogdanovic,26,7,179,11.1,0.556,0.32799999999999996,0.21899999999999997,0.6,7.6,3.9,6.7,1.7,0.0,16.6
2817,2016,PHI,Jerami Grant,21,7,178,13.5,0.488,0.24600000000000002,0.42100000000000004,3.0,16.4,9.5,8.8,1.1,4.9,9.4
2818,2016,DEN,Gary Harris,21,7,178,11.8,0.563,0.313,0.125,1.2,11.1,6.2,13.4,1.9,0.9,16.5
2819,2016,OKC,Steven Adams,22,7,177,14.2,0.626,0.0,0.281,9.6,14.5,12.1,5.2,0.8,6.5,21.8
2820,2016,HOU,Marcus Thornton,28,5,177,15.7,0.5529999999999999,0.493,0.0,5.4,8.8,7.1,11.3,1.6,0.0,7.4
2821,2016,DET,Ersan Ilyasova,28,7,177,10.7,0.506,0.5,0.057999999999999996,7.3,7.6,7.5,7.8,1.1,0.9,13.0
2822,2016,DEN,Will Barton,25,7,177,20.4,0.557,0.264,0.33299999999999996,2.4,15.3,8.9,9.8,2.5,1.8,4.6
2823,2016,POR,Allen Crabbe,23,8,177,10.4,0.508,0.35700000000000004,0.125,1.2,7.8,4.6,7.5,1.9,0.4,9.2
2824,2016,CLE,Richard Jefferson,35,7,176,10.5,0.657,0.489,0.191,0.6,5.3,3.1,5.8,1.1,0.0,16.4
2825,2016,MEM,Matt Barnes,35,8,176,9.0,0.41100000000000003,0.583,0.217,2.9,15.9,8.9,8.4,2.6,4.0,8.4
2826,2016,CLE,Tristan Thompson,24,7,176,18.7,0.66,0.0,0.37799999999999995,10.1,31.9,21.4,4.2,0.9,2.2,8.5
2827,2016,SAC,Willie Cauley-Stein,22,8,175,17.4,0.6890000000000001,0.0,0.5479999999999999,10.6,19.3,14.6,3.3,2.4,3.8,13.5
2828,2016,LAL,Kobe Bryant,37,6,175,12.7,0.444,0.495,0.34,3.5,9.4,6.3,16.4,1.4,0.0,7.5
2829,2016,MIN,Nemanja Bjelica,27,6,174,12.9,0.633,0.667,0.39399999999999996,3.3,23.9,14.1,15.1,1.1,0.9,18.9
2830,2016,UTA,Derrick Favors,24,6,174,24.0,0.518,0.0,0.37,9.5,24.9,17.2,5.4,4.2,3.5,9.6
2831,2016,LAL,Julius Randle,21,6,174,13.8,0.47,0.013999999999999999,0.391,4.1,27.8,15.4,15.3,1.6,1.3,13.8
2832,2016,MIN,Karl-Anthony Towns,20,6,173,21.9,0.5539999999999999,0.039,0.237,9.9,27.0,18.9,7.8,0.3,8.4,10.6
2833,2016,IND,Jordan Hill,28,7,173,13.0,0.41600000000000004,0.0,0.17600000000000002,14.8,21.6,18.2,8.0,2.0,0.5,12.0
2834,2016,HOU,Corey Brewer,29,7,172,6.9,0.369,0.24100000000000002,0.276,2.5,10.4,6.3,12.8,2.5,0.9,8.4
2835,2016,CHI,Doug McDermott,24,8,171,17.0,0.693,0.532,0.081,1.9,7.8,5.0,6.1,0.3,0.0,8.5
2836,2016,NYK,Kristaps Porzingis,20,7,170,19.7,0.49200000000000005,0.289,0.342,15.2,22.7,18.8,5.1,2.6,3.9,11.2
2837,2016,DAL,Dirk Nowitzki,37,6,168,24.2,0.617,0.263,0.19699999999999998,2.4,25.1,13.6,12.3,1.2,1.0,5.7
2838,2016,WAS,Marcin Gortat,31,6,168,12.6,0.5539999999999999,0.0,0.43200000000000005,5.3,26.6,15.9,10.1,1.1,3.1,23.4
2839,2016,POR,Ed Davis,26,8,167,14.6,0.5720000000000001,0.0,0.889,10.5,28.1,19.4,5.8,1.5,2.3,13.8
2840,2016,PHO,P.J. Tucker,30,7,166,8.6,0.532,0.536,0.321,4.3,13.5,8.8,6.7,1.7,0.0,15.8
2841,2016,CHI,Taj Gibson,30,8,165,12.6,0.561,0.0,0.529,9.2,15.7,12.6,9.1,0.9,3.7,20.8
2842,2016,NYK,Sasha Vujacic,31,7,164,6.2,0.359,0.491,0.057,3.8,14.8,9.1,15.0,1.8,0.5,15.5
2843,2016,GSW,Festus Ezeli,26,8,163,21.1,0.5820000000000001,0.0,0.518,12.2,20.2,16.4,8.0,0.9,6.1,11.6
2844,2016,TOR,Cory Joseph,24,7,162,13.9,0.617,0.111,0.389,0.7,9.4,5.1,15.6,2.2,1.0,17.6
2845,2016,UTA,Alec Burks,24,6,162,17.4,0.531,0.121,0.485,2.0,14.4,8.2,16.5,1.6,0.0,12.1
2846,2016,NOP,Ish Smith,27,6,161,12.2,0.361,0.213,0.098,2.5,13.4,7.5,41.4,3.0,0.5,14.7
2847,2016,NYK,Jose Calderon,34,7,161,6.8,0.408,0.5,0.068,1.9,7.5,4.6,18.7,1.5,0.0,13.4
2848,2016,LAL,Lou Williams,29,6,160,16.9,0.505,0.507,0.5820000000000001,1.3,9.6,5.3,17.7,2.1,0.9,7.7
2849,2016,ORL,Nikola Vucevic,25,5,159,21.0,0.551,0.0,0.19699999999999998,7.8,18.9,13.5,11.2,1.6,6.4,12.2
2850,2016,CHO,Al Jefferson,31,6,159,25.3,0.561,0.0,0.073,7.9,23.6,15.4,8.9,1.3,3.2,3.4
2851,2016,UTA,Rodney Hood,23,6,158,16.0,0.5329999999999999,0.42200000000000004,0.094,2.1,7.7,4.9,20.7,2.0,2.2,11.9
2852,2016,IND,Ian Mahinmi,29,7,157,15.2,0.551,0.0,0.15,6.8,20.3,13.5,7.7,1.6,5.5,10.5
2853,2016,ORL,C.J. Watson,31,8,156,12.1,0.46299999999999997,0.42100000000000004,0.184,2.9,8.0,5.5,24.3,2.5,0.0,12.7
2854,2016,NYK,Jerian Grant,23,7,156,12.8,0.496,0.214,0.452,1.3,12.0,6.5,28.0,2.2,0.0,16.6
2855,2016,TOR,Luis Scola,35,7,155,14.2,0.473,0.113,0.038,9.5,26.0,17.9,11.3,1.9,1.1,14.3
2856,2016,DAL,Zaza Pachulia,31,6,154,17.2,0.515,0.0,0.6509999999999999,13.7,26.7,20.1,7.9,1.6,1.6,15.3
2857,2016,BOS,Avery Bradley,25,5,154,11.3,0.512,0.439,0.14,2.5,7.5,4.9,13.6,1.8,0.5,12.9
2858,2016,IND,Rodney Stuckey,29,7,154,15.9,0.513,0.111,0.222,1.4,14.3,7.7,18.1,2.0,1.0,11.5
2859,2016,LAL,Roy Hibbert,29,6,153,18.0,0.631,0.036000000000000004,1.071,9.9,19.4,14.4,9.0,0.0,7.6,16.3
2860,2016,CLE,Timofey Mozgov,29,7,150,15.5,0.581,0.067,0.37799999999999995,8.2,17.3,12.9,5.0,0.0,4.1,14.6
2861,2016,ORL,Dewayne Dedmon,26,7,150,15.3,0.551,0.0,0.5,9.0,22.7,16.1,2.0,2.0,7.4,11.4
2862,2016,ATL,Tiago Splitter,31,8,150,13.5,0.534,0.023,0.302,9.2,16.5,13.0,7.8,1.6,1.1,12.6
2863,2016,OKC,Enes Kanter,23,7,150,24.4,0.631,0.015,0.182,19.0,28.5,23.9,7.6,0.0,1.9,16.4
2864,2016,BOS,Jae Crowder,25,5,149,14.9,0.529,0.41,0.59,4.6,16.2,10.2,11.0,4.7,1.5,19.6
2865,2016,SAS,Patrick Mills,27,7,149,18.2,0.6509999999999999,0.565,0.043,1.7,7.5,4.9,20.2,2.7,0.0,13.0
2866,2016,PHO,T.J. Warren,22,7,149,14.5,0.515,0.154,0.16899999999999998,5.5,12.2,8.7,4.6,1.0,0.0,6.7
2867,2016,ORL,Aaron Gordon,20,8,148,19.4,0.56,0.231,0.5,12.9,15.4,14.2,7.8,1.3,4.0,13.6
2868,2016,LAC,Lance Stephenson,25,7,148,8.0,0.48700000000000004,0.35100000000000003,0.18899999999999997,3.0,12.6,8.1,16.3,1.0,0.0,20.0
2869,2016,LAL,D'Angelo Russell,19,6,148,11.8,0.473,0.40399999999999997,0.08800000000000001,3.4,10.4,6.7,16.3,2.3,0.5,13.2
2870,2016,DAL,Raymond Felton,31,6,148,8.8,0.507,0.22399999999999998,0.061,2.0,6.3,4.1,17.6,0.7,0.0,16.6
2871,2016,LAC,Austin Rivers,23,7,148,8.0,0.47700000000000004,0.348,0.37,0.0,2.6,1.4,5.0,2.3,1.4,10.1
2872,2016,GSW,Shaun Livingston,30,8,147,8.0,0.484,0.1,0.233,3.0,9.5,6.4,14.6,1.3,1.4,21.4
2873,2016,LAC,Paul Pierce,38,7,147,8.0,0.451,0.6940000000000001,0.389,0.8,20.0,11.0,9.4,1.3,0.0,12.5
2874,2016,LAC,Jamal Crawford,35,7,147,13.3,0.475,0.313,0.344,1.5,6.0,3.9,12.7,1.3,0.0,6.4
2875,2016,BOS,Isaiah Thomas,26,5,146,23.9,0.537,0.287,0.402,1.3,2.9,2.1,43.8,3.2,0.0,13.5
2876,2016,DAL,Deron Williams,31,5,145,18.6,0.557,0.31,0.19,0.7,10.6,5.6,30.7,1.3,0.0,8.7
2877,2016,TOR,Patrick Patterson,26,7,145,8.8,0.467,0.605,0.047,1.6,12.0,6.9,10.1,2.1,1.7,13.8
2878,2016,CHI,Joakim Noah,30,7,144,8.5,0.322,0.0,0.455,11.2,23.3,17.6,24.0,1.7,2.3,36.2
2879,2016,CHI,E'Twaun Moore,26,8,144,8.7,0.512,0.244,0.0,0.7,10.0,5.6,9.8,0.7,0.9,12.8
2880,2016,DEN,Jameer Nelson,33,6,144,7.6,0.41,0.49,0.11800000000000001,0.7,9.4,5.1,34.5,2.0,0.0,21.9
2881,2016,NOP,Dante Cunningham,28,6,143,9.0,0.5529999999999999,0.483,0.138,2.1,16.8,8.9,4.0,0.7,0.6,0.0
2882,2016,OKC,Andre Roberson,24,7,142,9.6,0.574,0.40700000000000003,0.222,4.0,12.8,8.5,3.6,1.0,2.0,9.2
2883,2016,DET,Stanley Johnson,19,7,142,9.4,0.429,0.28600000000000003,0.23199999999999998,7.0,14.3,10.4,9.0,0.7,0.0,10.2
2884,2016,SAC,Ben McLemore,22,8,142,4.1,0.457,0.37799999999999995,0.267,2.2,9.0,5.4,7.9,1.7,0.0,20.5
2885,2016,MIN,Tayshaun Prince,35,6,140,4.3,0.39899999999999997,0.136,0.318,2.5,7.4,5.1,3.1,1.4,0.6,10.7
2886,2016,SAS,Manu Ginobili,38,7,139,24.4,0.617,0.48200000000000004,0.161,1.8,13.8,8.4,29.6,4.3,0.5,17.8
2887,2016,IND,C.J. Miles,28,5,139,12.1,0.54,0.6459999999999999,0.271,1.5,5.5,3.5,7.2,3.6,0.6,15.7
2888,2016,IND,Lavoy Allen,26,7,139,5.6,0.306,0.0,0.2,10.0,19.8,14.8,10.9,0.4,2.3,17.7
2889,2016,UTA,Trey Burke,23,6,138,19.2,0.578,0.313,0.125,1.6,9.7,5.6,16.9,2.3,0.0,14.0
2890,2016,DAL,J.J. Barea,31,6,137,14.6,0.516,0.396,0.264,2.9,5.3,4.1,37.1,0.4,0.0,18.0
2891,2016,DAL,Dwight Powell,24,6,136,19.7,0.524,0.0,0.316,6.6,29.5,17.9,10.7,1.1,2.4,4.4
2892,2016,DAL,Devin Harris,32,6,136,9.3,0.42,0.43200000000000005,0.43200000000000005,2.2,12.1,7.1,15.8,2.5,1.2,13.3
2893,2016,MIN,Kevin Martin,32,5,136,16.6,0.593,0.316,0.684,0.0,6.9,3.6,4.0,0.4,0.0,8.6
2894,2016,DAL,Wesley Matthews,29,5,136,9.9,0.514,0.628,0.349,1.5,6.8,4.1,7.9,0.7,0.0,5.7
2895,2016,NYK,Lance Thomas,27,7,135,10.8,0.624,0.11800000000000001,0.353,1.5,8.2,4.7,4.9,0.4,0.0,13.3
2896,2016,SAS,Boris Diaw,33,7,134,16.7,0.613,0.21899999999999997,0.21899999999999997,1.8,8.3,5.4,26.8,1.1,2.2,16.6
2897,2016,CHO,Jeremy Lin,27,6,133,17.7,0.5429999999999999,0.415,0.491,3.1,10.3,6.6,22.5,1.5,2.5,16.8
2898,2016,HOU,Clint Capela,21,7,132,25.9,0.7809999999999999,0.0,0.294,12.1,26.2,19.0,5.6,1.5,7.5,15.4
2899,2016,MIL,Johnny O'Bryant,22,7,132,13.5,0.54,0.0,0.483,9.8,12.1,11.0,7.3,0.8,1.8,2.8
2900,2016,CHI,Aaron Brooks,31,8,130,18.4,0.516,0.441,0.059000000000000004,3.3,11.8,7.8,23.8,1.1,1.0,5.4
2901,2016,CHO,Cody Zeller,23,6,129,14.0,0.505,0.1,0.5,8.9,18.5,13.5,2.3,2.7,1.3,9.9
2902,2016,BRK,Rondae Hollis-Jefferson,21,7,128,13.6,0.49,0.0,0.364,7.6,23.2,14.8,11.7,3.6,2.0,19.0
2903,2016,DEN,Darrell Arthur,27,7,128,5.9,0.301,0.205,0.051,8.3,15.5,11.9,9.2,1.5,4.4,7.0
2904,2016,NYK,Kyle O'Quinn,25,7,127,19.6,0.5429999999999999,0.071,0.16699999999999998,15.5,18.2,16.8,13.7,1.6,5.3,18.2
2905,2016,MIL,Michael Carter-Williams,24,4,125,16.2,0.515,0.262,0.405,2.8,13.7,8.3,36.2,2.9,2.5,23.3
2906,2016,IND,Myles Turner,19,7,125,14.2,0.578,0.0,0.263,4.3,15.8,10.0,1.4,1.2,4.4,12.4
2907,2016,DET,Anthony Tolliver,30,6,124,4.3,0.386,0.8,0.2,0.8,14.5,7.3,2.3,1.2,0.6,3.5
2908,2016,WAS,Kris Humphries,30,6,123,10.4,0.544,0.5,0.222,5.4,21.8,13.6,3.7,0.4,0.6,11.2
2909,2016,TOR,Terrence Ross,24,7,122,8.1,0.47600000000000003,0.568,0.114,0.9,10.7,5.9,7.0,2.0,0.7,11.5
2910,2016,IND,Chase Budinger,27,8,122,8.1,0.499,0.708,0.292,1.7,12.6,7.1,10.0,1.2,0.0,10.0
2911,2016,OKC,D.J. Augustin,28,7,121,17.4,0.627,0.441,0.5,1.9,10.6,6.4,22.2,2.8,0.6,23.9
2912,2016,MIA,Mario Chalmers,29,6,120,10.4,0.43700000000000006,0.344,0.406,1.0,11.5,6.4,23.2,3.4,0.7,19.3
2913,2016,MEM,Brandan Wright,28,7,120,18.2,0.607,0.0,0.6,5.1,17.5,10.8,6.0,0.4,7.4,9.5
2914,2016,MEM,Beno Udrih,33,8,120,13.4,0.49700000000000005,0.239,0.065,1.7,6.8,4.1,40.0,1.3,0.7,18.9
2915,2016,MIN,Gorgui Dieng,26,6,119,12.6,0.5379999999999999,0.0,0.14300000000000002,6.7,16.6,11.9,4.3,2.9,2.7,19.5
2916,2016,ORL,Mario Hezonja,20,8,118,2.2,0.451,0.41,0.051,0.9,7.9,4.6,7.7,0.8,0.0,23.1
2917,2016,HOU,Dwight Howard,30,4,117,25.7,0.639,0.0,0.47700000000000004,17.3,28.6,22.8,11.9,1.2,3.9,19.6
2918,2016,GSW,Leandro Barbosa,33,8,117,12.3,0.49200000000000005,0.33299999999999996,0.08900000000000001,5.7,8.5,7.2,16.6,2.8,1.2,14.6
2919,2016,CHO,P.J. Hairston,23,6,117,5.3,0.455,0.645,0.226,0.0,15.6,7.5,3.7,0.4,0.7,8.1
2920,2016,ATL,Thabo Sefolosha,31,6,116,18.9,0.6459999999999999,0.26899999999999996,0.231,5.0,18.6,12.0,11.2,5.1,1.4,17.3
2921,2016,BOS,Evan Turner,27,5,116,9.1,0.45899999999999996,0.214,0.14300000000000002,2.5,17.2,9.6,16.6,1.6,1.3,19.8
2922,2016,BRK,Shane Larkin,23,7,116,10.4,0.46,0.114,0.2,0.0,10.6,5.0,27.5,3.1,1.5,22.4
2923,2016,MEM,JaMychal Green,25,8,115,15.6,0.509,0.15,0.35,11.5,23.3,17.0,4.7,1.3,1.5,9.8
2924,2016,DEN,Randy Foye,32,7,114,5.9,0.42100000000000004,0.732,0.098,0.0,9.2,4.6,13.5,0.9,0.7,14.1
2925,2016,TOR,Bismack Biyombo,23,7,114,11.4,0.44,0.0,0.5670000000000001,18.8,24.8,21.9,0.0,0.9,4.3,15.7
2926,2016,NYK,Derrick Williams,24,7,111,18.9,0.517,0.228,0.579,4.7,10.9,7.7,5.0,1.3,1.3,8.9
2927,2016,UTA,Joe Ingles,28,6,110,18.0,0.7440000000000001,0.625,0.083,1.0,12.1,6.5,10.5,1.4,0.0,0.0
2928,2016,MIA,Tyler Johnson,23,6,110,18.7,0.6779999999999999,0.33299999999999996,0.33299999999999996,5.2,12.5,9.0,14.7,1.9,0.7,11.4
2929,2016,SAC,DeMarcus Cousins,25,4,110,22.3,0.49200000000000005,0.2,0.6,11.2,34.9,22.3,15.4,1.3,3.0,13.7
2930,2016,MIN,Zach LaVine,20,6,109,16.0,0.532,0.205,0.25,3.2,12.4,8.0,38.9,1.8,0.0,21.0
2931,2016,LAL,Nick Young,30,6,109,19.0,0.61,0.674,0.239,0.0,8.1,3.9,4.9,1.7,1.3,3.8
2932,2016,BOS,Jared Sullinger,23,5,108,24.8,0.613,0.28300000000000003,0.065,11.7,23.4,17.3,17.2,2.6,4.3,11.3
2933,2016,PHO,Jon Leuer,26,7,108,16.5,0.569,0.361,0.222,6.6,25.8,15.9,10.2,0.9,0.7,7.1
2934,2016,SAS,David West,35,7,108,12.1,0.614,0.038,0.077,5.7,19.7,13.4,17.0,0.9,0.0,27.1
2935,2016,WAS,Jared Dudley,30,5,108,7.0,0.506,0.5,0.2,1.0,18.6,9.8,6.7,1.7,1.4,21.6
2936,2016,WAS,Nene Hilario,33,6,108,13.0,0.5429999999999999,0.0,0.643,5.1,24.8,15.0,16.1,2.2,0.0,16.3
2937,2016,ATL,Mike Scott,27,9,108,12.8,0.546,0.324,0.235,5.3,13.0,9.3,13.6,0.0,0.0,9.6
2938,2016,POR,Noah Vonleh,20,8,108,0.2,0.312,0.261,0.261,5.1,15.8,10.5,3.6,0.0,2.2,21.4
2939,2016,UTA,Trevor Booker,28,5,107,6.2,0.28800000000000003,0.091,0.0,10.3,16.6,13.4,7.2,1.5,2.4,5.7
2940,2016,UTA,Raul Neto,23,6,107,8.0,0.41100000000000003,0.5,0.063,3.1,6.2,4.6,14.6,2.5,0.8,15.4
2941,2016,NOP,Luke Babbitt,26,4,107,6.9,0.502,0.667,0.07400000000000001,0.0,22.4,10.3,5.4,0.4,0.7,6.7
2942,2016,MIN,Shabazz Muhammad,23,6,107,11.0,0.57,0.156,0.531,4.3,10.7,7.6,3.1,0.5,0.8,15.1
2943,2016,CHO,Jeremy Lamb,23,5,106,22.3,0.608,0.396,0.063,4.0,15.0,9.3,10.5,0.9,3.2,7.5
2944,2016,CHO,Spencer Hawes,27,6,106,9.5,0.49700000000000005,0.25,0.156,2.0,19.3,10.3,16.1,1.4,1.6,19.0
2945,2016,BOS,Amir Johnson,28,5,106,14.1,0.609,0.233,0.4,8.2,19.9,13.8,6.1,0.9,2.2,18.5
2946,2016,WAS,Gary Neal,31,6,106,9.0,0.504,0.268,0.146,1.0,5.3,3.2,9.3,0.9,0.0,12.1
2947,2016,DET,Steve Blake,35,7,105,4.9,0.35,0.633,0.0,1.9,9.6,5.5,31.5,1.0,0.8,30.2
2948,2016,WAS,Ramon Sessions,29,6,103,18.9,0.568,0.182,0.6970000000000001,3.2,9.8,6.5,16.6,4.1,0.0,12.2
2949,2016,PHO,Alex Len,22,7,103,14.4,0.518,0.0,0.528,12.8,27.0,19.7,3.1,2.3,1.6,24.0
2950,2016,PHI,Richaun Holmes,22,7,101,15.4,0.552,0.26899999999999996,0.5770000000000001,10.4,6.7,8.6,6.9,0.5,4.3,8.4
2951,2016,BOS,Marcus Smart,21,3,99,14.3,0.508,0.516,0.32299999999999995,1.0,6.4,3.6,17.1,3.3,1.5,5.3
2952,2016,DEN,Nikola Jokic,20,6,97,15.3,0.584,0.0,0.345,9.9,14.0,11.9,5.2,1.5,1.7,17.3
2953,2016,BRK,Andrea Bargnani,30,7,97,7.7,0.508,0.086,0.28600000000000003,7.8,10.2,8.9,0.0,0.5,0.9,16.9
2954,2016,LAC,Josh Smith,30,7,96,12.4,0.441,0.29,0.387,9.4,21.4,15.8,16.7,0.5,8.2,23.3
2955,2016,MIA,Josh McRoberts,28,7,96,7.8,0.444,0.5,0.125,4.8,13.2,9.2,20.8,1.6,0.0,26.2
2956,2016,PHI,JaKarr Sampson,22,7,96,7.2,0.5720000000000001,0.125,0.45799999999999996,4.4,19.9,11.9,1.8,1.6,0.0,25.7
2957,2016,HOU,Patrick Beverley,27,5,95,6.2,0.484,0.516,0.0,3.4,18.8,10.9,8.5,2.6,0.0,22.5
